sample_id,audio_path,reference_text,spoken_text,split,source,consent_status,speaker_id,scenario_id,difficulty_group,term_targets,noise_condition,approval_id,deidentified,label_reviewer,label_review_status,tts_voice,tts_rate,audio_duration_seconds,audio_sha256
syn_train_047,audio/syn_train_047.wav,후공정 AOI 검사기 모델 A301의 검사 해상도 항목을 점검한 뒤 비전 검사기 상태를 확인합니다.,후공정 에이오아이 검사기 모델 에이 삼백일의 검사 해상도 항목을 점검한 뒤 비전 검사기 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,aoi,error_prone,AOI 검사기|비전 검사기|A301,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,12.172,56eac987ba96e9bea2452a1f7985f2c259699fa7cbef443da6be51cb6001c5a9
syn_train_048,audio/syn_train_048.wav,후공정 AOI 검사기 모델 M402의 판정 임계값 항목을 검증한 뒤 비전 검사기 상태를 확인합니다.,후공정 에이오아이 검사기 모델 엠 사백이의 판정 임계값 항목을 검증한 뒤 비전 검사기 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,aoi,error_prone,AOI 검사기|비전 검사기|M402,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,10.698,563a6f4d3e7c71873b87972da0f02a1b78b48f4e0088ba957ee71b24ad87da80
syn_train_049,audio/syn_train_049.wav,납땜 AOI 검사기의 조명 각도 상태를 확인합니다.,납땜 에이오아이 검사기의 조명 각도 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,aoi,normal,AOI 검사기,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,7.440,0124f1bac8b592056a804266ec6d1f4bf1db9315bc9b191cf7761129f3643348
syn_train_050,audio/syn_train_050.wav,납땜 AOI 검사기의 판정 임계값 상태를 검증합니다.,납땜 에이오아이 검사기의 판정 임계값 상태를 검증합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,aoi,normal,AOI 검사기,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,7.067,9b8f9c4389b4f95223b1cf499e0778528f292ecc694e9c5c787af8b30dd27f02
syn_train_051,audio/syn_train_051.wav,전공정 AOI 검사기의 검사 해상도 상태를 점검합니다.,전공정 에이오아이 검사기의 검사 해상도 상태를 점검합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,aoi,normal,AOI 검사기,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,6.626,96d2ad7b075ba5115d1f1381160bd799f5e9a9da527d9bf18c4445aec1bcb05f
syn_train_052,audio/syn_train_052.wav,전공정 AOI 검사기의 불량 좌표 상태를 기록합니다.,전공정 에이오아이 검사기의 불량 좌표 상태를 기록합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,aoi,normal,AOI 검사기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,7.830,4e2c832a371c2e3b05c636bd3503a95b3269cf4bee370560ef24a7c9e36d53be
syn_train_053,audio/syn_train_053.wav,전공정 AOI 검사기의 조명 각도 상태를 확인합니다.,전공정 에이오아이 검사기의 조명 각도 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,aoi,normal,AOI 검사기,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,6.969,1d7a80b6457e04c9d299efe464e127479bd9aa02cd63a2255d3dd7963d8cf4c4
syn_train_054,audio/syn_train_054.wav,전공정 AOI 검사기의 판정 임계값 상태를 검증합니다.,전공정 에이오아이 검사기의 판정 임계값 상태를 검증합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,aoi,normal,AOI 검사기,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,6.626,82bf89f30f22bf31ca0b18001d5db2cc40e84edf20e1c2f0c37dc3db3c00ad77
syn_train_055,audio/syn_train_055.wav,출하 AOI 검사기의 검사 해상도 상태를 점검합니다.,출하 에이오아이 검사기의 검사 해상도 상태를 점검합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,aoi,normal,AOI 검사기,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,7.633,dedb825b79d28543e7cd138c1e2394e2f4393e1da6f7703e96d44d92b3df0da9
syn_train_056,audio/syn_train_056.wav,출하 AOI 검사기의 판정 임계값 상태를 검증합니다.,출하 에이오아이 검사기의 판정 임계값 상태를 검증합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,aoi,normal,AOI 검사기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,6.835,ba2a64ec1830d0c24dcfbbb6bc9ad43b9d6888f0185cc4d2441fd9f13db9fb7c
syn_train_057,audio/syn_train_057.wav,표면 AOI 검사기의 조명 각도 상태를 확인합니다.,표면 에이오아이 검사기의 조명 각도 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,aoi,normal,AOI 검사기,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,5.933,6d3c650571957473fef004ace7aab25123c191644529d91b5d5c85ec282c3d2b
syn_train_058,audio/syn_train_058.wav,표면 AOI 검사기의 판정 임계값 상태를 검증합니다.,표면 에이오아이 검사기의 판정 임계값 상태를 검증합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,aoi,normal,AOI 검사기,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,7.825,33c64a282241582c65deceaed546c8f71195891e3bd0de4e10cf4199d327c314
syn_train_059,audio/syn_train_059.wav,후공정 AOI 검사기의 검사 해상도 상태를 점검합니다.,후공정 에이오아이 검사기의 검사 해상도 상태를 점검합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,aoi,normal,AOI 검사기,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,7.258,ad8653564023f90fce7bb65453eae1804d11722bd7a65df5f3acbd68e9220336
syn_train_060,audio/syn_train_060.wav,후공정 AOI 검사기의 조명 각도 상태를 확인합니다.,후공정 에이오아이 검사기의 조명 각도 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,aoi,normal,AOI 검사기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,6.160,0be1189ac402b241e0667675bf48fbde84263b77ff636ba23ef1467d5b8e6213
syn_train_061,audio/syn_train_061.wav,납땜 AOI 검사기의 검사 해상도 값을 점검하고 비전 검사기 기록과 비교합니다.,납땜 에이오아이 검사기의 검사 해상도 값을 점검하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,aoi,term_dense,AOI 검사기|비전 검사기,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,10.995,56bf5fbc71a40de56caf5ecc8fb88e46c80f2e73cace509cf40fb4082444a6a1
syn_train_062,audio/syn_train_062.wav,납땜 AOI 검사기의 조명 각도 값을 확인하고 비전 검사기 기록과 비교합니다.,납땜 에이오아이 검사기의 조명 각도 값을 확인하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,aoi,term_dense,AOI 검사기|비전 검사기,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,9.428,85edd56ab3df094430b1c87814aed9c1241b351b41a4ad358afa091326f21137
syn_train_063,audio/syn_train_063.wav,납땜 AOI 검사기의 판정 임계값 값을 검증하고 비전 검사기 기록과 비교합니다.,납땜 에이오아이 검사기의 판정 임계값 값을 검증하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,aoi,term_dense,AOI 검사기|비전 검사기,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,8.887,e24b0697a194a792195da7bc106c3c370f8d7a95d6ffbf82c7658f908af15fc8
syn_train_064,audio/syn_train_064.wav,전공정 AOI 검사기의 검사 해상도 값을 점검하고 비전 검사기 기록과 비교합니다.,전공정 에이오아이 검사기의 검사 해상도 값을 점검하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,aoi,term_dense,AOI 검사기|비전 검사기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,11.343,61a0628ed4a7057254963899b2983dc29f5a40bf8529188d50f9b82b1b7751f3
syn_train_065,audio/syn_train_065.wav,전공정 AOI 검사기의 조명 각도 값을 확인하고 비전 검사기 기록과 비교합니다.,전공정 에이오아이 검사기의 조명 각도 값을 확인하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,aoi,term_dense,AOI 검사기|비전 검사기,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,9.741,b3c85b5109e639a024ac7fbdc6858d37d24cb9fe19d9c48aa2fd10b30c6ae087
syn_train_066,audio/syn_train_066.wav,전공정 AOI 검사기의 판정 임계값 값을 검증하고 비전 검사기 기록과 비교합니다.,전공정 에이오아이 검사기의 판정 임계값 값을 검증하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,aoi,term_dense,AOI 검사기|비전 검사기,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,9.153,81f7fa26620808c23f45e1d1b88c2f839316e2134e47548436939b56545341fa
syn_train_067,audio/syn_train_067.wav,출하 AOI 검사기의 검사 해상도 값을 점검하고 비전 검사기 기록과 비교합니다.,출하 에이오아이 검사기의 검사 해상도 값을 점검하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,aoi,term_dense,AOI 검사기|비전 검사기,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,10.720,5f8f4c6f513a2c039bfff4fa439bf4a61ce7d25e0b8d3dce00ed8efd901cdb41
syn_train_068,audio/syn_train_068.wav,출하 AOI 검사기의 불량 좌표 값을 기록하고 비전 검사기 기록과 비교합니다.,출하 에이오아이 검사기의 불량 좌표 값을 기록하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,aoi,term_dense,AOI 검사기|비전 검사기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,9.255,4f1795f217239b046ef428e18901705775a20cd6ea1fd21b899d1c137e65965c
syn_train_069,audio/syn_train_069.wav,출하 AOI 검사기의 판정 임계값 값을 검증하고 비전 검사기 기록과 비교합니다.,출하 에이오아이 검사기의 판정 임계값 값을 검증하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,aoi,term_dense,AOI 검사기|비전 검사기,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,8.671,b1322efdece01e3681e9bb13ec3ba1606f46311769c6d404ffe075c3887e2260
syn_train_070,audio/syn_train_070.wav,표면 AOI 검사기의 검사 해상도 값을 점검하고 비전 검사기 기록과 비교합니다.,표면 에이오아이 검사기의 검사 해상도 값을 점검하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,aoi,term_dense,AOI 검사기|비전 검사기,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,10.960,5f98ca0222a7a15285c5a0fead9af081955fbf4815ead76d83132dccfb3882a7
syn_train_071,audio/syn_train_071.wav,표면 AOI 검사기의 조명 각도 값을 확인하고 비전 검사기 기록과 비교합니다.,표면 에이오아이 검사기의 조명 각도 값을 확인하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,aoi,term_dense,AOI 검사기|비전 검사기,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,9.400,208c15638a218de87ebd3a53024d6790caf6e0f713dd2360f488ce1ac0a06278
syn_train_072,audio/syn_train_072.wav,후공정 AOI 검사기의 검사 해상도 값을 점검하고 비전 검사기 기록과 비교합니다.,후공정 에이오아이 검사기의 검사 해상도 값을 점검하고 비전 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,aoi,term_dense,AOI 검사기|비전 검사기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,9.015,4265fae25ce2e155be74b989325c375d1815b93f07d1696427aa4c36a77be891
syn_train_073,audio/syn_train_073.wav,감속기 베어링 모델 Q501의 온도 항목을 점검한 뒤 설비 이상 상태를 확인합니다.,감속기 베어링 모델 큐 오백일의 온도 항목을 점검한 뒤 설비 이상 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,bearing,error_prone,베어링|설비 이상|Q501,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,10.763,e0088659235866d8cb660003162bba9f580d99020101b931c76e1b8c76df7a94
syn_train_074,audio/syn_train_074.wav,모터 베어링 모델 A302의 진동 항목을 확인한 뒤 설비 이상 상태를 확인합니다.,모터 베어링 모델 에이 삼백이의 진동 항목을 확인한 뒤 설비 이상 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,bearing,error_prone,베어링|설비 이상|A302,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,9.544,2bfc6d4fd1e312ebb85298b4f523a1f348f4754152df1ffeca598701f19a31d3
syn_train_075,audio/syn_train_075.wav,모터 베어링 모델 M402의 회전 소음 항목을 검증한 뒤 설비 이상 상태를 확인합니다.,모터 베어링 모델 엠 사백이의 회전 소음 항목을 검증한 뒤 설비 이상 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,bearing,error_prone,베어링|설비 이상|M402,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,8.955,37147134807733aa84ac0ee412ddf1ff90df67f592a1bcd27d97e442ead364d9
syn_train_076,audio/syn_train_076.wav,모터 베어링 모델 M401의 윤활유 항목을 기록한 뒤 설비 이상 상태를 확인합니다.,모터 베어링 모델 엠 사백일의 윤활유 항목을 기록한 뒤 설비 이상 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,bearing,error_prone,베어링|설비 이상|M401,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,10.624,e66a28be75c591af4e54349fc84f879d0330f15d3bf5adcc9c8474fcbcf34151
syn_train_077,audio/syn_train_077.wav,주축 베어링 모델 X102의 진동 항목을 확인한 뒤 설비 이상 상태를 확인합니다.,주축 베어링 모델 엑스 백이의 진동 항목을 확인한 뒤 설비 이상 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,bearing,error_prone,베어링|설비 이상|X102,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,9.433,56f4e0b58df4966a7de54c66d7a20506c34857deb8ec3c05ceb88f327335df03
syn_train_078,audio/syn_train_078.wav,주축 베어링 모델 X101의 온도 항목을 점검한 뒤 설비 이상 상태를 확인합니다.,주축 베어링 모델 엑스 백일의 온도 항목을 점검한 뒤 설비 이상 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,bearing,error_prone,베어링|설비 이상|X101,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,8.520,4c5325f1bc7ca8b725b584f87432538dfd37d0a2bc4563b9cb5a034cee376af2
syn_train_079,audio/syn_train_079.wav,주축 베어링 모델 K201의 윤활유 항목을 기록한 뒤 설비 이상 상태를 확인합니다.,주축 베어링 모델 케이 이백일의 윤활유 항목을 기록한 뒤 설비 이상 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,bearing,error_prone,베어링|설비 이상|K201,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,10.758,08781987f3b72365e146ab6de4075dc3f55f1b109ecdf94efa376814cd226692
syn_train_080,audio/syn_train_080.wav,팬 베어링 모델 S902의 진동 항목을 확인한 뒤 설비 이상 상태를 확인합니다.,팬 베어링 모델 에스 구백이의 진동 항목을 확인한 뒤 설비 이상 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,bearing,error_prone,베어링|설비 이상|S902,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,9.343,fd96d53b2dceb7febee088d36ad601faf943d4fc98e91c43a856996c4e7f2e86
